<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
JNJ.US,5,20240603,184500,147.31,147.3205,147.08,147.15,43658,0
JNJ.US,5,20240603,185000,147.15,147.2596,147.0801,147.21,24510,0
JNJ.US,5,20240603,185500,147.21,147.29,147.2,147.29,20844,0
JNJ.US,5,20240603,190000,147.27,147.295,147.18,147.19,19010,0
JNJ.US,5,20240603,190500,147.18,147.28,147.16,147.26,22314,0
JNJ.US,5,20240603,191000,147.25,147.4098,147.24,147.402,24416,0
JNJ.US,5,20240603,191500,147.405,147.5636,147.39,147.5371,27560,0
JNJ.US,5,20240603,192000,147.52,147.56,147.39,147.445,33531,0
JNJ.US,5,20240603,192500,147.445,147.5,147.4,147.48,32752,0
JNJ.US,5,20240603,193000,147.45,147.6,147.431,147.56,21980,0
JNJ.US,5,20240603,193500,147.555,147.65,147.53,147.59,24297,0
JNJ.US,5,20240603,194000,147.59,147.65,147.55,147.585,33135,0
JNJ.US,5,20240603,194500,147.5964,147.78,147.583,147.705,41923,0
JNJ.US,5,20240603,195000,147.685,147.6972,147.46,147.46,29016,0
JNJ.US,5,20240603,195500,147.46,147.64,147.46,147.56,28381,0
JNJ.US,5,20240603,200000,147.575,147.64,147.49,147.595,17619,0
JNJ.US,5,20240603,200500,147.595,147.67,147.56,147.56,22960,0
JNJ.US,5,20240603,201000,147.59,147.6436,147.51,147.55,49551,0
JNJ.US,5,20240603,201500,147.53,147.64,147.53,147.61,25745,0
JNJ.US,5,20240603,202000,147.6,147.6399,147.55,147.59,27163,0
JNJ.US,5,20240603,202500,147.585,147.6356,147.49,147.53,23698,0
JNJ.US,5,20240603,203000,147.52,147.58,147.47,147.54,21399,0
JNJ.US,5,20240603,203500,147.54,147.5899,147.48,147.52,45355,0
JNJ.US,5,20240603,204000,147.54,147.67,147.54,147.6366,29436,0
JNJ.US,5,20240603,204500,147.64,148,147.63,147.78,94580,0
JNJ.US,5,20240603,205000,147.7639,147.84,147.73,147.775,20838,0
JNJ.US,5,20240603,205500,147.79,147.85,147.764,147.85,20816,0
JNJ.US,5,20240603,210000,147.86,148.06,147.86,147.995,40211,0
JNJ.US,5,20240603,210500,147.99,147.9975,147.92,147.96,25066,0
JNJ.US,5,20240603,211000,147.96,147.96,147.88,147.93,39019,0
JNJ.US,5,20240603,211500,147.93,148.035,147.91,148.035,34342,0
JNJ.US,5,20240603,212000,148.02,148.1,147.98,147.99,31349,0
JNJ.US,5,20240603,212500,147.98,147.981,147.87,147.89,53705,0
JNJ.US,5,20240603,213000,147.9,147.97,147.78,147.92,39878,0
JNJ.US,5,20240603,213500,147.92,147.95,147.67,147.7,58786,0
JNJ.US,5,20240603,214000,147.72,147.77,147.63,147.635,34324,0
JNJ.US,5,20240603,214500,147.6319,147.77,147.59,147.77,44437,0
JNJ.US,5,20240603,215000,147.77,147.77,147.61,147.72,89716,0
JNJ.US,5,20240603,215500,147.72,147.82,147.67,147.74,1004279,0
JNJ.US,5,20240604,153000,147.48,148.08,146.825,147.055,408246,0
JNJ.US,5,20240604,153500,147.08,147.365,146.82,147.25,77371,0
JNJ.US,5,20240604,154000,147.26,147.63,147.1,147.6,59646,0
JNJ.US,5,20240604,154500,147.58,147.805,147.58,147.805,88011,0
JNJ.US,5,20240604,155000,147.81,148,147.69,147.91,84867,0
JNJ.US,5,20240604,155500,147.9,148.21,147.8,148.17,59035,0
JNJ.US,5,20240604,160000,148.19,148.31,147.76,147.76,56517,0
JNJ.US,5,20240604,160500,147.745,147.8,147.55,147.73,22795,0
JNJ.US,5,20240604,161000,147.74,147.76,147.42,147.54,21721,0
JNJ.US,5,20240604,161500,147.54,147.95,147.54,147.68,27634,0
JNJ.US,5,20240604,162000,147.6601,147.69,147.4455,147.4455,14834,0
JNJ.US,5,20240604,162500,147.46,147.575,147.44,147.57,58835,0
JNJ.US,5,20240604,163000,147.54,147.55,147.44,147.445,41617,0
JNJ.US,5,20240604,163500,147.445,147.46,147.12,147.16,32346,0
JNJ.US,5,20240604,164000,147.18,147.3,147.14,147.27,92195,0
JNJ.US,5,20240604,164500,147.27,147.34,147.19,147.19,47844,0
JNJ.US,5,20240604,165000,147.205,147.22,146.98,147.04,22246,0
JNJ.US,5,20240604,165500,147.05,147.05,146.88,146.92,17096,0
JNJ.US,5,20240604,170000,146.94,147.09,146.8818,147.02,20919,0
JNJ.US,5,20240604,170500,147.02,147.09,146.98,146.99,15973,0
JNJ.US,5,20240604,171000,146.9933,147.09,146.84,146.85,19728,0
JNJ.US,5,20240604,171500,146.86,146.92,146.82,146.91,15900,0
JNJ.US,5,20240604,172000,146.905,146.91,146.77,146.8001,27938,0
JNJ.US,5,20240604,172500,146.82,146.95,146.71,146.73,31406,0
JNJ.US,5,20240604,173000,146.72,146.72,146.505,146.505,29803,0
JNJ.US,5,20240604,173500,146.51,146.52,146.34,146.36,20059,0
JNJ.US,5,20240604,174000,146.37,146.38,146.2204,146.29,26767,0
JNJ.US,5,20240604,174500,146.29,146.42,146.29,146.405,22741,0
JNJ.US,5,20240604,175000,146.4,146.54,146.38,146.48,32614,0
JNJ.US,5,20240604,175500,146.465,146.48,146.3,146.3205,33740,0
JNJ.US,5,20240604,180000,146.32,146.44,146.19,146.3,22286,0
JNJ.US,5,20240604,180500,146.31,146.43,146.28,146.39,36427,0
JNJ.US,5,20240604,181000,146.39,146.42,146.32,146.385,20228,0
JNJ.US,5,20240604,181500,146.39,146.42,146.34,146.4,19532,0
JNJ.US,5,20240604,182000,146.39,146.41,146.34,146.39,25086,0
JNJ.US,5,20240604,182500,146.41,146.4785,146.38,146.38,34590,0
JNJ.US,5,20240604,183000,146.4,146.46,146.38,146.455,28525,0
JNJ.US,5,20240604,183500,146.455,146.49,146.41,146.4503,28695,0
JNJ.US,5,20240604,184000,146.46,146.485,146.42,146.46,27824,0
JNJ.US,5,20240604,184500,146.465,146.57,146.4501,146.4501,27295,0
JNJ.US,5,20240604,185000,146.45,146.4503,146.36,146.4299,54510,0
JNJ.US,5,20240604,185500,146.4101,146.55,146.4101,146.5,23607,0
JNJ.US,5,20240604,190000,146.5,146.515,146.41,146.515,32734,0
JNJ.US,5,20240604,190500,146.515,146.575,146.49,146.54,33089,0
JNJ.US,5,20240604,191000,146.55,146.6,146.5,146.55,35826,0
JNJ.US,5,20240604,191500,146.55,146.77,146.52,146.766,63794,0
JNJ.US,5,20240604,192000,146.78,146.9,146.7647,146.865,33554,0
JNJ.US,5,20240604,192500,146.85,146.96,146.825,146.96,25213,0
JNJ.US,5,20240604,193000,146.96,146.97,146.73,146.85,19303,0
JNJ.US,5,20240604,193500,146.86,147.02,146.8262,147.02,31596,0
JNJ.US,5,20240604,194000,147.04,147.24,147.04,147.18,45332,0
JNJ.US,5,20240604,194500,147.185,147.35,147.18,147.35,31753,0
JNJ.US,5,20240604,195000,147.35,147.46,147.305,147.43,25541,0
JNJ.US,5,20240604,195500,147.425,147.48,147.3,147.3324,43389,0
JNJ.US,5,20240604,200000,147.3328,147.46,147.33,147.4,30333,0
JNJ.US,5,20240604,200500,147.4,147.44,147.35,147.4225,37686,0
JNJ.US,5,20240604,201000,147.425,147.5099,147.42,147.46,41514,0
JNJ.US,5,20240604,201500,147.45,147.49,147.28,147.34,84950,0
JNJ.US,5,20240604,202000,147.36,147.51,147.33,147.49,42725,0
JNJ.US,5,20240604,202500,147.5,147.5078,147.33,147.42,93316,0
JNJ.US,5,20240604,203000,147.43,147.45,147.295,147.405,60219,0
JNJ.US,5,20240604,203500,147.405,147.59,147.405,147.51,45774,0
JNJ.US,5,20240604,204000,147.51,147.63,147.49,147.55,38453,0
JNJ.US,5,20240604,204500,147.56,147.57,147.38,147.42,28585,0
JNJ.US,5,20240604,205000,147.41,147.42,147.29,147.29,30377,0
JNJ.US,5,20240604,205500,147.28,148,147.22,147.35,64312,0
JNJ.US,5,20240604,210000,147.34,147.35,146.88,146.88,23385,0
JNJ.US,5,20240604,210500,146.88,146.92,146.695,146.76,43813,0
JNJ.US,5,20240604,211000,146.76,146.82,146.7,146.74,51652,0
JNJ.US,5,20240604,211500,146.75,146.805,146.68,146.7,100145,0
JNJ.US,5,20240604,212000,146.685,146.72,146.56,146.65,103616,0
JNJ.US,5,20240604,212500,146.65,146.8,146.63,146.755,75731,0
JNJ.US,5,20240604,213000,146.75,147.12,146.74,147.085,112867,0
JNJ.US,5,20240604,213500,147.09,147.28,147.07,147.26,63518,0
JNJ.US,5,20240604,214000,147.27,147.5499,147.26,147.5,85822,0
JNJ.US,5,20240604,214500,147.5,147.57,147.35,147.47,86299,0
JNJ.US,5,20240604,215000,147.46,147.62,147.43,147.565,125176,0
JNJ.US,5,20240604,215500,147.56,147.9,147.32,147.8,2013012,0
JNJ.US,5,20240605,153000,147.97,147.99,147.25,147.34,134249,0
JNJ.US,5,20240605,153500,147.29,147.5,147.1,147.325,43130,0
JNJ.US,5,20240605,154000,147.36,147.43,147.22,147.22,17682,0
JNJ.US,5,20240605,154500,147.22,147.22,146.8,146.835,46168,0
JNJ.US,5,20240605,155000,146.847,146.93,146.55,146.58,38636,0
JNJ.US,5,20240605,155500,146.59,146.72,146.54,146.6,35874,0
JNJ.US,5,20240605,160000,146.6,146.6,146.32,146.47,29352,0
JNJ.US,5,20240605,160500,146.48,146.5,146.125,146.205,70351,0
JNJ.US,5,20240605,161000,146.1965,146.26,146.08,146.1034,30222,0
JNJ.US,5,20240605,161500,146.115,146.19,145.92,145.99,78615,0
JNJ.US,5,20240605,162000,145.9805,146.115,145.86,145.97,53640,0
JNJ.US,5,20240605,162500,145.97,146.04,145.86,146.04,33558,0
JNJ.US,5,20240605,163000,146.03,146.095,145.965,146.09,54238,0
JNJ.US,5,20240605,163500,146.08,146.62,146.08,146.55,41668,0
JNJ.US,5,20240605,164000,146.5468,146.6299,146.427,146.45,39641,0
JNJ.US,5,20240605,164500,146.4443,146.77,146.4443,146.765,29123,0
JNJ.US,5,20240605,165000,146.75,146.93,146.73,146.82,29504,0
JNJ.US,5,20240605,165500,146.84,146.88,146.75,146.79,26713,0
JNJ.US,5,20240605,170000,146.81,147.0332,146.81,146.955,24441,0
JNJ.US,5,20240605,170500,146.95,146.99,146.76,146.78,25494,0
JNJ.US,5,20240605,171000,146.78,146.85,146.74,146.84,21287,0
JNJ.US,5,20240605,171500,146.84,146.93,146.79,146.91,36944,0
JNJ.US,5,20240605,172000,146.92,146.92,146.7502,146.8532,22346,0
JNJ.US,5,20240605,172500,146.845,147.01,146.845,147,26142,0
JNJ.US,5,20240605,173000,147.005,147.02,146.87,146.87,18739,0
JNJ.US,5,20240605,173500,146.88,147,146.88,146.9652,15253,0
JNJ.US,5,20240605,174000,146.99,147,146.899,146.915,25682,0
JNJ.US,5,20240605,174500,146.91,146.96,146.85,146.85,26500,0
JNJ.US,5,20240605,175000,146.86,146.965,146.8502,146.9037,13971,0
JNJ.US,5,20240605,175500,146.9147,146.942,146.83,146.83,11422,0
JNJ.US,5,20240605,180000,146.84,146.9,146.71,146.7167,10859,0
JNJ.US,5,20240605,180500,146.715,146.77,146.65,146.74,17800,0
JNJ.US,5,20240605,181000,146.7138,146.78,146.68,146.75,30307,0
JNJ.US,5,20240605,181500,146.745,146.76,146.545,146.56,14997,0
JNJ.US,5,20240605,182000,146.55,146.7143,146.54,146.7001,12841,0
JNJ.US,5,20240605,182500,146.69,146.748,146.65,146.73,14789,0
JNJ.US,5,20240605,183000,146.74,146.84,146.72,146.82,35375,0
JNJ.US,5,20240605,183500,146.81,146.87,146.7901,146.83,12961,0
JNJ.US,5,20240605,184000,146.84,147.02,146.8,147,30372,0
JNJ.US,5,20240605,184500,146.99,147.07,146.99,147.07,19363,0
JNJ.US,5,20240605,185000,147.0575,147.16,146.9,146.9,27032,0
JNJ.US,5,20240605,185500,146.915,146.97,146.89,146.9,12618,0
JNJ.US,5,20240605,190000,146.92,146.96,146.87,146.93,10877,0
JNJ.US,5,20240605,190500,146.916,146.975,146.91,146.9252,10917,0
JNJ.US,5,20240605,191000,146.93,146.94,146.76,146.77,12484,0
JNJ.US,5,20240605,191500,146.76,146.78,146.62,146.74,98972,0
JNJ.US,5,20240605,192000,146.75,146.81,146.67,146.775,19356,0
JNJ.US,5,20240605,192500,146.78,146.86,146.75,146.84,25098,0
JNJ.US,5,20240605,193000,146.84,146.855,146.7236,146.73,19809,0
JNJ.US,5,20240605,193500,146.72,146.75,146.6446,146.67,27388,0
JNJ.US,5,20240605,194000,146.67,146.74,146.67,146.72,15432,0
JNJ.US,5,20240605,194500,146.735,146.86,146.735,146.8,35724,0
JNJ.US,5,20240605,195000,146.8,146.845,146.7745,146.7815,34531,0
JNJ.US,5,20240605,195500,146.785,146.8,146.69,146.735,16813,0
JNJ.US,5,20240605,200000,146.73,146.73,146.685,146.685,2503,0
JNJ.US,5,20240605,200500,146.6603,146.695,146.6,146.6,64515,0
JNJ.US,5,20240605,201000,146.653,146.68,146.5258,146.57,57988,0
JNJ.US,5,20240605,201500,146.575,146.585,146.31,146.36,37821,0
JNJ.US,5,20240605,202000,146.37,146.52,146.3204,146.43,47784,0
JNJ.US,5,20240605,202500,146.44,146.49,146.38,146.39,22858,0
JNJ.US,5,20240605,203000,146.39,146.48,146.3444,146.43,29273,0
JNJ.US,5,20240605,203500,146.44,146.495,146.355,146.36,28047,0
JNJ.US,5,20240605,204000,146.37,146.4298,146.3,146.37,27933,0
JNJ.US,5,20240605,204500,146.35,146.35,146.2,146.215,31883,0
JNJ.US,5,20240605,205000,146.21,146.24,146.13,146.13,45946,0
JNJ.US,5,20240605,205500,146.145,146.18,146.09,146.1256,35760,0
JNJ.US,5,20240605,210000,146.13,146.19,146.04,146.05,40475,0
JNJ.US,5,20240605,210500,146.04,146.11,145.98,145.9999,35628,0
JNJ.US,5,20240605,211000,145.995,146.0983,145.99,146.095,31270,0
JNJ.US,5,20240605,211500,146.09,146.225,146.08,146.18,44824,0
JNJ.US,5,20240605,212000,146.18,146.25,146.17,146.25,41096,0
JNJ.US,5,20240605,212500,146.25,146.2654,146.09,146.12,40741,0
JNJ.US,5,20240605,213000,146.115,146.27,146.09,146.255,63326,0
JNJ.US,5,20240605,213500,146.25,146.6,146.13,146.1568,69304,0
JNJ.US,5,20240605,214000,146.15,146.19,146.04,146.065,53221,0
JNJ.US,5,20240605,214500,146.0617,146.13,146,146.1099,66619,0
JNJ.US,5,20240605,215000,146.1,146.3288,146.08,146.2589,127501,0
JNJ.US,5,20240605,215500,146.26,146.26,145.855,145.97,1491106,0
JNJ.US,5,20240606,153000,145.5,145.76,144.86,144.9099,186454,0
JNJ.US,5,20240606,153500,144.86,145.16,144.66,144.78,65883,0
JNJ.US,5,20240606,154000,144.807,145.53,144.78,145.415,38143,0
JNJ.US,5,20240606,154500,145.44,146.18,145.4,146.18,46995,0
JNJ.US,5,20240606,155000,146.15,146.29,145.9,146.24,21994,0
JNJ.US,5,20240606,155500,146.2213,146.69,146.2213,146.69,28646,0
JNJ.US,5,20240606,160000,146.655,146.8,146.3995,146.58,43863,0
JNJ.US,5,20240606,160500,146.56,146.8101,146.485,146.7896,43704,0
JNJ.US,5,20240606,161000,146.79,146.8,146.41,146.46,67470,0
JNJ.US,5,20240606,161500,146.49,146.7699,146.465,146.715,94078,0
JNJ.US,5,20240606,162000,146.728,146.87,146.7,146.84,80027,0
JNJ.US,5,20240606,162500,146.81,146.96,146.74,146.94,40694,0
JNJ.US,5,20240606,163000,146.9439,146.9439,146.33,146.33,39512,0
JNJ.US,5,20240606,163500,146.32,146.32,146.08,146.19,17890,0
JNJ.US,5,20240606,164000,146.18,146.38,146.1283,146.25,23564,0
JNJ.US,5,20240606,164500,146.27,146.3798,146.24,146.3641,38495,0
JNJ.US,5,20240606,165000,146.38,146.47,146.29,146.3701,22557,0
JNJ.US,5,20240606,165500,146.385,146.385,146.29,146.37,29133,0
JNJ.US,5,20240606,170000,146.3741,146.6,146.37,146.48,48500,0
JNJ.US,5,20240606,170500,146.48,146.57,146.43,146.49,35493,0
JNJ.US,5,20240606,171000,146.5,146.54,146.39,146.44,18043,0
JNJ.US,5,20240606,171500,146.4349,146.62,146.39,146.62,17267,0
JNJ.US,5,20240606,172000,146.639,146.72,146.53,146.63,13228,0
JNJ.US,5,20240606,172500,146.6318,146.679,146.561,146.63,14618,0
JNJ.US,5,20240606,173000,146.62,146.84,146.62,146.83,22458,0
JNJ.US,5,20240606,173500,146.81,146.81,146.64,146.7461,16178,0
JNJ.US,5,20240606,174000,146.74,146.78,146.64,146.68,23317,0
JNJ.US,5,20240606,174500,146.67,146.8,146.67,146.74,24122,0
JNJ.US,5,20240606,175000,146.745,146.76,146.67,146.7,37276,0
JNJ.US,5,20240606,175500,146.71,146.83,146.7,146.75,27691,0
JNJ.US,5,20240606,180000,146.76,146.8,146.64,146.64,17635,0
JNJ.US,5,20240606,180500,146.64,146.64,146.42,146.435,18059,0
JNJ.US,5,20240606,181000,146.43,146.43,146.28,146.34,14800,0
JNJ.US,5,20240606,181500,146.35,146.46,146.3233,146.42,15737,0
JNJ.US,5,20240606,182000,146.41,146.42,146.3501,146.39,32902,0
JNJ.US,5,20240606,182500,146.39,146.42,146.37,146.39,23521,0
JNJ.US,5,20240606,183000,146.38,146.46,146.32,146.43,17110,0
JNJ.US,5,20240606,183500,146.42,146.66,146.3901,146.66,11653,0
JNJ.US,5,20240606,184000,146.66,146.665,146.39,146.4873,15601,0
JNJ.US,5,20240606,184500,146.455,146.455,146.29,146.36,12250,0
JNJ.US,5,20240606,185000,146.3794,146.4,146.3395,146.34,15609,0
JNJ.US,5,20240606,185500,146.335,146.35,146.23,146.24,15341,0
JNJ.US,5,20240606,190000,146.24,146.28,146.13,146.21,18945,0
JNJ.US,5,20240606,190500,146.22,146.3131,146.22,146.25,26299,0
JNJ.US,5,20240606,191000,146.25,146.271,146.1726,146.21,27346,0
JNJ.US,5,20240606,191500,146.1946,146.2601,146.165,146.19,21324,0
JNJ.US,5,20240606,192000,146.2,146.3,146.17,146.2194,14704,0
JNJ.US,5,20240606,192500,146.22,146.2958,146.22,146.27,18207,0
JNJ.US,5,20240606,193000,146.25,146.33,146.25,146.3178,20686,0
JNJ.US,5,20240606,193500,146.32,146.41,146.29,146.4,24740,0
JNJ.US,5,20240606,194000,146.39,146.4719,146.39,146.46,12217,0
JNJ.US,5,20240606,194500,146.465,146.52,146.42,146.5077,11605,0
JNJ.US,5,20240606,195000,146.51,146.53,146.49,146.5084,18060,0
JNJ.US,5,20240606,195500,146.5018,146.51,146.37,146.445,40461,0
JNJ.US,5,20240606,200000,146.45,146.53,146.41,146.5,25479,0
JNJ.US,5,20240606,200500,146.47,146.47,146.23,146.23,48097,0
JNJ.US,5,20240606,201000,146.22,146.34,146.17,146.34,26390,0
JNJ.US,5,20240606,201500,146.34,146.44,146.29,146.4,36449,0
JNJ.US,5,20240606,202000,146.41,146.45,146.34,146.43,15397,0
JNJ.US,5,20240606,202500,146.42,146.42,146.27,146.3275,17926,0
JNJ.US,5,20240606,203000,146.32,146.32,146.24,146.3,18245,0
JNJ.US,5,20240606,203500,146.32,146.4199,146.29,146.41,17971,0
JNJ.US,5,20240606,204000,146.42,146.44,146.33,146.34,13047,0
JNJ.US,5,20240606,204500,146.35,146.49,146.35,146.46,14305,0
JNJ.US,5,20240606,205000,146.4664,146.5896,146.445,146.5555,26996,0
JNJ.US,5,20240606,205500,146.54,146.66,146.54,146.65,31624,0
JNJ.US,5,20240606,210000,146.63,146.6798,146.62,146.65,21303,0
JNJ.US,5,20240606,210500,146.65,146.72,146.61,146.69,23776,0
JNJ.US,5,20240606,211000,146.68,146.69,146.6189,146.6189,26355,0
JNJ.US,5,20240606,211500,146.62,146.66,146.6,146.655,25998,0
JNJ.US,5,20240606,212000,146.655,147,146.61,146.75,44882,0
JNJ.US,5,20240606,212500,146.76,146.82,146.71,146.8,20661,0
JNJ.US,5,20240606,213000,146.8,146.8,146.7,146.77,57305,0
JNJ.US,5,20240606,213500,146.77,146.81,146.64,146.76,38728,0
JNJ.US,5,20240606,214000,146.755,146.7759,146.6,146.635,48756,0
JNJ.US,5,20240606,214500,146.63,146.66,146.56,146.644,40432,0
JNJ.US,5,20240606,215000,146.64,146.645,146.4,146.47,79229,0
JNJ.US,5,20240606,215500,146.46,146.47,146.36,146.42,1173974,0
JNJ.US,5,20240607,153000,146.68,147.115,146.43,146.7005,159340,0
JNJ.US,5,20240607,153500,146.72,146.8,146.44,146.765,35045,0
JNJ.US,5,20240607,154000,146.765,147.1,146.7,146.715,29084,0
JNJ.US,5,20240607,154500,146.71,146.725,146.4,146.5107,25680,0
JNJ.US,5,20240607,155000,146.46,146.59,146.34,146.42,30721,0
JNJ.US,5,20240607,155500,146.52,146.88,146.4,146.77,53107,0
JNJ.US,5,20240607,160000,146.78,147.15,146.7,147.07,38324,0
JNJ.US,5,20240607,160500,147.0934,147.15,147.03,147.11,25147,0
JNJ.US,5,20240607,161000,147.11,147.35,147.1,147.33,51723,0
JNJ.US,5,20240607,161500,147.3,147.46,147.24,147.32,48901,0
JNJ.US,5,20240607,162000,147.35,147.74,147.33,147.62,38598,0
JNJ.US,5,20240607,162500,147.64,147.84,147.6,147.84,21564,0
JNJ.US,5,20240607,163000,147.82,147.91,147.73,147.8,32576,0
JNJ.US,5,20240607,163500,147.81,148.14,147.7578,148.05,54533,0
JNJ.US,5,20240607,164000,148.035,148.21,148.01,148.14,46451,0
JNJ.US,5,20240607,164500,148.1499,148.3,148.13,148.17,35422,0
JNJ.US,5,20240607,165000,148.18,148.18,147.9601,147.985,32216,0
JNJ.US,5,20240607,165500,147.985,148.04,147.94,147.99,46909,0
JNJ.US,5,20240607,170000,147.9824,147.995,147.68,147.77,24450,0
JNJ.US,5,20240607,170500,147.77,147.8299,147.68,147.82,24154,0
JNJ.US,5,20240607,171000,147.81,147.83,147.74,147.81,22586,0
JNJ.US,5,20240607,171500,147.79,147.9,147.78,147.8308,21918,0
JNJ.US,5,20240607,172000,147.84,147.9,147.78,147.9,16218,0
JNJ.US,5,20240607,172500,147.8901,147.98,147.8901,147.94,20489,0
JNJ.US,5,20240607,173000,147.94,148.07,147.94,147.99,23063,0
JNJ.US,5,20240607,173500,148.01,148.04,147.94,147.96,13592,0
JNJ.US,5,20240607,174000,147.93,148.05,147.93,148.03,21521,0
JNJ.US,5,20240607,174500,148.04,148.14,147.97,147.9801,61744,0
JNJ.US,5,20240607,175000,147.9788,147.985,147.81,147.8428,14212,0
JNJ.US,5,20240607,175500,147.84,148,147.84,147.97,25717,0
JNJ.US,5,20240607,180000,147.9674,148.02,147.9332,148.01,28776,0
JNJ.US,5,20240607,180500,148.02,148.04,147.97,148.02,27038,0
JNJ.US,5,20240607,181000,148.02,148.027,147.9,147.9916,16827,0
JNJ.US,5,20240607,181500,148,148.1,148,148.01,43400,0
JNJ.US,5,20240607,182000,148.01,148.0499,147.9004,147.91,18316,0
JNJ.US,5,20240607,182500,147.92,147.99,147.91,147.99,18544,0
JNJ.US,5,20240607,183000,147.99,148.1479,147.96,147.97,39914,0
JNJ.US,5,20240607,183500,147.96,147.97,147.78,147.845,15689,0
JNJ.US,5,20240607,184000,147.845,147.8899,147.8,147.86,15060,0
JNJ.US,5,20240607,184500,147.87,147.89,147.795,147.835,15702,0
JNJ.US,5,20240607,185000,147.86,147.9052,147.74,147.84,8563,0
JNJ.US,5,20240607,185500,147.85,147.92,147.81,147.9,13770,0
JNJ.US,5,20240607,190000,147.9,147.9,147.72,147.74,18819,0
JNJ.US,5,20240607,190500,147.76,147.85,147.76,147.8002,18740,0
JNJ.US,5,20240607,191000,147.82,147.85,147.74,147.82,31444,0
JNJ.US,5,20240607,191500,147.83,147.88,147.83,147.85,11043,0
JNJ.US,5,20240607,192000,147.857,148.03,147.845,148.02,20163,0
JNJ.US,5,20240607,192500,148.03,148.05,147.92,147.93,18338,0
JNJ.US,5,20240607,193000,147.935,147.94,147.79,147.825,23022,0
JNJ.US,5,20240607,193500,147.835,147.84,147.68,147.695,15178,0
JNJ.US,5,20240607,194000,147.68,147.6873,147.61,147.65,11562,0
JNJ.US,5,20240607,194500,147.65,147.66,147.54,147.555,19574,0
JNJ.US,5,20240607,195000,147.5446,147.58,147.5,147.5,16407,0
JNJ.US,5,20240607,195500,147.51,147.6371,147.505,147.575,23492,0
JNJ.US,5,20240607,200000,147.57,147.57,147.42,147.42,19192,0
JNJ.US,5,20240607,200500,147.415,147.415,147.28,147.33,20188,0
JNJ.US,5,20240607,201000,147.3275,147.39,147.28,147.36,16977,0
JNJ.US,5,20240607,201500,147.39,147.435,147.34,147.41,13102,0
JNJ.US,5,20240607,202000,147.41,147.54,147.41,147.5,14497,0
JNJ.US,5,20240607,202500,147.5,147.57,147.49,147.495,30108,0
JNJ.US,5,20240607,203000,147.495,147.57,147.49,147.53,23239,0
JNJ.US,5,20240607,203500,147.52,147.6,147.51,147.58,20097,0
JNJ.US,5,20240607,204000,147.59,147.6102,147.53,147.58,17447,0
JNJ.US,5,20240607,204500,147.58,147.605,147.54,147.5653,16501,0
JNJ.US,5,20240607,205000,147.5632,147.61,147.55,147.58,20793,0
JNJ.US,5,20240607,205500,147.58,147.59,147.535,147.555,17427,0
JNJ.US,5,20240607,210000,147.56,147.63,147.51,147.59,24097,0
JNJ.US,5,20240607,210500,147.59,147.6167,147.48,147.48,23721,0
JNJ.US,5,20240607,211000,147.48,147.51,147.37,147.3828,33460,0
JNJ.US,5,20240607,211500,147.385,147.52,147.38,147.45,26106,0
JNJ.US,5,20240607,212000,147.46,147.47,147.35,147.35,29686,0
JNJ.US,5,20240607,212500,147.35,147.41,147.29,147.36,21845,0
JNJ.US,5,20240607,213000,147.365,147.415,147.25,147.26,42061,0
JNJ.US,5,20240607,213500,147.25,147.29,147.14,147.17,34112,0
JNJ.US,5,20240607,214000,147.17,147.195,147.03,147.05,43200,0
JNJ.US,5,20240607,214500,147.05,147.06,146.91,146.93,59691,0
JNJ.US,5,20240607,215000,146.93,147.195,146.93,147.17,85963,0
JNJ.US,5,20240607,215500,147.175,147.215,147.02,147.08,1240101,0
